Maynard,M,012-DGRC-2000,
Mayolo,M,SANTORAL,ABAD 11 DE MAYO
Mayon,A,012-DGRC-2000 A/OTRO,
Mayorico,M,SANTORAL,MARTIR 6 DE DICIEMBRE
Mayra,F,443/56,
Mayron,M,19/98,
Mayte,F,...9/00,
Mayumi,F,1/00,
Mazal,F,15/02,
Mecenas,M,COMUN,
Mectildis,F,SANTORAL,SANTA MECTILDIS, COMPA¥ERA DE SANTA GERTRUDIS, FESTIV.19 DE JUNIO
Meda,F,012-DGRC-2000,
Medardo,M,COMUN,ORIGEN: GERMANICOSIGNIFICADO: AUDAZ EN EL PODER, EL QUE ES DIGNO DE HONRASGENERO: MASCULINO
Medea,F,767/71,ORIGEN: GRIEGOSIGNIFICADO: HIJA DE EETES, REY DE COLQUIDE Y DE LA OCEA NIDE IDIAGENERO: FEMENINOVARIACION DE GENERO: MEDEO
Mederico,M,SANTORAL,ABAD 29 DE AGOSTO
Medusa,F,COMUN,
Meg,F,012-DGRC-2000,
Megan,F,15/96,
Megara,F,012-DGRC-2000,
Meggie,F,11/98,
Meginardo,M,SANTORAL,ORIGEN: TEUTONSIGNIFICADO: EL QUE ES FUERTE EN EL PODERGENERO: MAS- CULINO
Megumi,F,8/05,
Mehedi,F,COMUN,
Meher,F,4/03,
Mei,F,012-DGRC-2000,
Meinrado,M,SANTORAL,ANACORETA -21 DE ENERO
Meir,M,11/96,
Meira,F,012-DGRC-2000,
Meirav,F,7/04,
Meital,F,..../00,
Meka,F,012-DGRC-2000,
Mel,A,012-DGRC-2000 A/OTRO,
Melani,F,14/99,
Melania,F,842/73,
Melanie,F,17/86,
Melanio,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: DE PIEL NEGRAGENERO: MASCULINOVARIACION DE GENERO:"MELANIA"
Melantha,F,012-DGRC-2000,
Melany,F,30/89,
Melas,M,SANTORAL,OBISPO 16 DE ENERO
Melasipo,M,SANTORAL,MARTIR 7 DE NOVIEMBRE
Melba,F,012-DGRC-2000,
Melchor,M,COMUN,ORIGEN: HEBREOSIGNIFICADO: DEL HEBREO "MALKIOR", DE MELK: REYY "UR": LUZ; ES DECIR REY DE LA LUZ, UNO DE LOS 3 REYES MAGOSNOMBRE: COMUN GENERO: MASCULINOVARIACION DE GENERO: MELCHORA-
Mele,F,012-DGRC-2000,
Meleagro,M,COMUN,
Melecio,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: CUIDADOSO ENTRE LOS SANTOS DE ESTE NOMBRE UN CAPITAN EGIPCIO, MARTIRIZADO EN EL SIGLO IIGENERO: MASCULINO-
Melen,A,ACOMP/OTRO-BS AS,
Meleusipo,M,SANTORAL,MARTIR 17 DE ENERO
Melia,F,012-DGRC-2000,
Melian,A,9/04,
Melibea,F,7/93,
Melik,M,15/01,
Melin,A,ACOMP/OTRO-15/94,
Melina,F,700/68,ORIGEN: GRIEGOSIGNIFICADO: HIJA DE TESPIO, QUE CON HERACLES ES MADRE DE LAOMEDONTENOMBRE: COMUNGENERO: FEMENINO
Melinda,F,USJ,ORIGEN: GRIEGOSIGNIFICADO: QUE CANTA AMOROSAMENTE, CANTA ARMONIOSAMEN TENOMBRE: COMUNGENERO: FEMENINO.
Meline,F,20/89,
Melisa,F,832/73,ORIGEN: GRIEGOSIGNIFICADO: TRABAJADORA COMO LA ABEJAHIJA DE MELISEO DE CRETALA PRIMERA SACERDOTISA DE REA, MIEL DE ABEJANOMBRE: COMUN GENERO: FEMENINO
Melisenda,F,012-DGRC-2000,
Melissa,F,22/91,
Melita,F,012-DGRC-2000,
Melito,M,SANTORAL,OBISPO 24 DE ABRIL
Meliton,M,902/78,ORIGEN: GRIEGOSIGNIFICADO: VARIANTE DE "MELITO", DE MIEL, DULCE O MELO- DIOSOEL QUE NACIO EN MALTAGENERO: MASCULINOVARIANTE DE GENERO: MELITONA
Melitona,F,896/78,
Melodie,F,...9/00,
Melody,F,1/86,
Melosa,F,012-DGRC-2000,
Melquiades,M,20/92,ORIGEN: HEBREOSIGNIFICADO: REY DE DIOSPROBABLE VARIANTE DE MILCIA- DESEL QUE PERTENECE A LA FAMILIA PELIRROJAGENERO: MASCULINO
Melquisedec,M,COMUN,SIGNIFICADO: REY DE SALEM, DESPUES DE LA VICTORIA DE ABRAHAM SOBRE LOS REYES COALIGADOS, MELQUISEDEC LE SALIO AL ENCUENTRO, SACO PAN Y VINO, Y BENDIJO A ABRAHAM INVOCANDO A SU DIOSOTROS ORIGENES: NUEVO TESTAMEN TOGENERO: MASCULINO
Melusina,F,9/04,
Melva,F,012-DGRC-2000,
Melvin,M,19/95,
Melvyn,M,012-DGRC-2000,
Memnon,M,SANTORAL,MARTIR 20 DE AGOSTO
Memo,M,SANTORAL,OBISPO 5 DE AGOSTO
Menajem,M,2/95,ORIGEN: HEBREOSIGNIFICADO: EL CONSOLADORDECIMOSEXTO REY DE ISRAEL GENERO: MAASCULINO
Menalipo,M,SANTORAL,MARTIR 2 DE SEPTIEMBRE
Menandro,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: EL VARON ACTIVO, PUJANTEGENERO: MASCULINO
Menas,M,SANTORAL,OBISPO 25 DE AGOSTO
Mendel,M,6/97,
Mendo Valle,M,SANTORAL,BEATO MARTIR -11 DE JUNIO
Menedeuco,M,SANTORAL,MARTIR 5 DE SEPTIEMBRE
Menelao,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: EL QUE MEPUJA A LA ACCION A SU PUEBLOHIJO DE ATREO, REY DE MICENAS, DESCENDIENTE POR LO TANTO DE PELOPEFORMO PAR- TE DEL GRUPO DE PRINCIPES DE GRECIA QUE PRETENDIAN LA MANO DE HELENA FUE EL QUIEN LOGRO CASARSE CON LA BELLA HIJA DE LEDAGENERO: MASCULINO
Meneo,M,SANTORAL,MARTIR 24 DE JULIO
Mengoldo,M,SANTORAL,MARTIR 8 DE FEBRERO
Menigno,M,SANTORAL,MARTIR 15 DE MARZO
Menio,M,SANTORAL,ABAD 17 DE ENERO
Menna,F,SANTORAL,VIRGEN Y MARTIR 3 DE OCTUBRE
Mennas,M,SANTORAL,ANACORETA 11 DE NOVIEMBRE
Mennos,M,SANTORAL,ANACORETA 11 DE NOV.
Menodora,F,SANTORAL,VIRGEN Y MARTIR 10 DE SEPTIEMBREVARIACION DE GENERO: MENODORO
Menodoro,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: DON DE LA LUNAGENERO: MASCULINOVA- RIACION DE GENERO: MENODORA
Menqui,M,4/93.,
Menuje,F,2/04,
Merari,M,8/00,
Merced,F,SANTORAL,LA APARICION DE LA STMA. VIRGEN PARA INSTITUIR LA ORDEN DE LA 10 DE A- GOSTONTRA. SRA. DE LA MERCED 24 DE SEPTIEMBRE
Mercedes,F,COMUN,ORIGEN: LATINOSIGNIFICADO: NOMBRE DE UNA ADVOCACION DE LA VIRGEN MA- RIALA QUE LIBERA DE LA ESCLAVITUD, QUE DA DADIVASNOMBRE: COMUN GENERO: FEMENINO
Mercer,M,012-DGRC-2000,
Mercia,F,012-DGRC-2000,
Mercuria,F,SANTORAL,12 DE DICIEMBREMARTIR
Mercurial,M,SANTORAL,OBISPO -23 DE MAYO
Mercurio,M,880/76,ORIGEN: LATINOSIGNIFICADO: EL QUE CUIDA LOS NEGOCIOSGENERO: MASCU- LINO
Mercy,F,012-DGRC-2000,
Meredith,A,012-DGRC-2000 A/OTRO,
Meriel,F,012-DGRC-2000,
Merle,A,012-DGRC-2000 A/OTRO,
Merlin,M,2/00,
Merlina,F,10/94,
Merolino,M,SANTORAL,PRESB. MARTIR 18 DE MAYO
Merrick,M,012-DGRC-2000,
Merrill,M,012-DGRC-2000,
Merry,F,012-DGRC-2000,
Merulo,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: EL QUE ES FINO COMO EL MIRLOGENERO: MAS CULINO
Merv,M,012-DGRC-2000,
Mervin,M,012-DGRC-2000,
Meryl,F,012-DGRC-2000,
Mesalina,F,SANTORAL,VIRGEN Y MARTIR 23 DE ENERO
Mesha,M,012-DGRC-2000,
Mesmino,M,SANTORAL,MARTIR 7 DE SEPTIEMBRE
Messina,F,012-DGRC-2000,
Metelo,M,SANTORAL,MARTIR 24 DE ENERO
Metodio,M,SANTORAL,
Metran,M,SANTORAL,MARTIR 31 DE ENERO
Metrodora,F,SANTORAL,VIRGEN Y MARTIR=10 DE SEPTIEMBRE
Metrofanes,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: QUE ES PARECIDO A SU MADREGENERO: MASCU LINO
Metropio,M,SANTORAL,MARTIR-24 DE DICIEMBRE
Meulen,F,2/87,
Meuris,M,SANTORAL,MARTIR 19 DE DICIEMBRE
Meyer,M,012-DGRC-2000,
Mia,F,5/92,
Micael,M,6/88,
Micaela,F,COMUN,SIGNIFICADO: SANTA MICAELA, ESPA¥OLA VIZCONDESA DE JORBALAN, FORMA FEMENI NA DE MIGUELNOMBRE: COMUNGENERO: FEMENINO
Micaias,M,11/99,
Mical,F,6/02,
Michael,M,29/90,
Michaela,F,012-DGRC-2000,
Michay,M,24/92,
Michel,M,942/83,
Michela,F,15/95,
Michele,M,21/90,
Michelle,F,938/83,
Michiko,F,012-DGRC-2000,
Mick,M,012-DGRC-2000,
Mickey,M,012-DGRC-2000,
Micol,F,15/86,ORIGEN: HEBREOSIGNIFICADO: LA REINAGENERO: FEMENINO
Midori,F,012-DGRC-2000,
Mieke,F,6/00,
Migdonio,M,SANTORAL,MARTIR 23 DE DICIEMBRE
Migina,F,012-DGRC-2000,
Mignon,F,012-DGRC-2000,
Miguel,M,COMUN,ORIGEN: HEBREOSIGNIFICADO: QUIEN ES COMO DIOS? ARCANGEL EN LA TRADI- CION JUDIA, ASI COMO EN LA CRISTIANA, EL MAS NOBLE DE LOS ANGELES. NOMBRE: COMUNGENERO: MASCULINO
Miguelina,F,USJ,SIGNIFICADO: VARIEDAD DE MIGUELNOMBRE: COMUNGENERO: FEMENINO
Mijael,M,29/90,
Mijail,M,16/98,
Mijal,F,587/62,
Mika,A,ACOMP/OTRO.11/99,
Mikael,M,21/98,
Mikaela,F,7/01,
Mikaili,F,012-DGRC-2000,
Mikel,M,16/97,
Mikhail,M,8/00,
Miki,F,012-DGRC-2000,
Mikkel,M,012-DGRC-2000,
Mila,F,8/90,
Milagro,F,13/00,
Milagros,F,14/85,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "MIRACULUM", NOMBRE DE UNA ADVO CACION DE LA VIRGEN, NTRA. SRA. DE LOS MILAGROSNOMBRE: COMUNGENERO: FEMENINO
Milan,M,6/96,
Milay,F,CIRC 02/04,
Milburga,F,SANTORAL,VIRGEN 23 DE FEBRERO-
Milca,F,825/73,
Milciades,M,889/77,ORIGEN: GRIEGOSIGNIFICADO: EL DE TEZ ROJAGENERO: MASCULINO
Mildred,F,25/88,ORIGEN: GERMANICOSIGNIFICADO: GENTIL CONSEJERAGENERO: FEMENINO
Milea,A,ACOMP/OTRO-BS AS,
Milena,F,452/56,SIGNIFICADO: VARIANTE DE MAGDALENANOMBRE: COMUNGENERO: FEMENINO
Milene,F,19/99,
Milenia,F,..9/00,
Milenka,F,23/91,ORIGEN: ESLAVOSIGNIFICADO: VARIANTE DE "MILENA"GENERO: FEMENINO-
Miles,M,825/73,ORIGEN: LATINOSIGNIFICADO: EL SOLDADOGENERO; MASCULINO-
Mileva,F,52O/59,
Milforte,M,SANTORAL,OBISPO 5 DE NOVIEMBRE
Milia,F,9/04,
Miliani,F,012-DGRC-2000,
Militina,F,SANTORAL,MARTIR 15 DE SEPTIEMBRE
Millan,M,553/61,
Millante,F,PCIA BS AS,
Millaray,F,37/87,
Millay,F,8/01,
Millicent,F,012-DGRC-2000,
Milo,M,10/99,
Milos,M,1/00,
Milton,M,844/74,ORIGEN: INGLESSIGNIFICADO: EL QUE VIENE DEL PUEBLO DE LA MOLIENDA, VA- RIANTE DE MELITONGENERO: MASCULINO-
Milva,F,720/69,
Milwida,F,SANTORAL,ORIGEN: TEUTONSIGNIFICADO: EL AMABLE HABITANTE DE LOS BOSQUESGENE- RO: MASCULINO-
Mimi,F,1/00,
Min,A,7/01,
Minato,M,SANTORAL,MARTIR 25 DE OCTUBRE
Minda,F,012-DGRC-2000,
Mindy,F,012-DGRC-2000,
Miner,M,012-DGRC-2000,
Minerva,F,COMUN,ORIGEN: GRIEGOSIGNIFICADO: LA DE GRAN SABIDURIAGENERO; FEMENINO
Minerviano,M,SANTORAL,MARTIR 31 DE DICIEMBRE
Minervo,M,COMUN,
Miniya,F,012-DGRC-2000,
Minka,F,012-DGRC-2000,
Minna,F,012-DGRC-2000,
Minnie,F,012-DGRC-2000,
Minotauro,M,COMUN,
Miqueas,A,ACOMP/OTRO-31/96,ORIGEN: HEBEREOSIGNIFICADO: QUIEN COMO YAHVEH? UNO DE LOS PROFETAS MENORES ORIGINARIO DE MORESETGAT.
Miqueo,M,COMUN,
Mira,F,012-DGRC-2000,
Mirabel,F,012-DGRC-2000,
Miranda,F,671/71,ORIGEN: LATINOSIGNIFICADO: LA MARAVILLOSAGENERO; FEMENINO
Mireia,F,18/99,
Mireille,F,012-DGRC-2000,
Mirela,F,10/99,
Mirella,F,593/63,
Miren,F,489/54,
Mirena,F,PCIA BS AS,
Mireya,F,22/88,ORIGEN: PROVENZALSIGNIFICADO: NOMBRE POETICONOMBRE: COMUNGENERO FEMENINO
Miriam,F,902/78,SIGNIFICADO: DERIVA DEL HEBREO "SE¥ORA", AMADA, ESTRELLA DEL MAR, HERMANA DE MOISES Y DE AARON, VARIEDAD DE MARIANOMBRE: COMUNGENERO: FEMENI NO-
Mirian,F,578/62,
Miriana,F,PCIA BS AS,
Mirielle,F,012-DGRC-2000,
Mirjana,F,11/98,
Mirko,M,20/85,
Mirl,F,8/00,
Mirla,F,PCIA BS AS,
Mirna,F,469/57,ORIGEN: GRIEGOSIGNIFICADO: DOLOROSA, PESAROSANOMBRE: COMUN GENERO: FEMENINO-
Mirocles,M,SANTORAL,ORIGEN: GRIEGOSIGNIFICADO: EL QUE TIENE FAMA COMO EL AROMAGENERO: MASCULINO-
Miron,M,SANTORAL,OBISPO-3 DE DICIEMBRE-8 DE AGOSTO-17 DE AGOSTOMONJE Y OBISPO 12 DE SEPTIEMBRE
Miroslav,M,012-DGRC-2000,
Mirra,F,012-DGRC-2000,
Mirta,F,313/53,ORIGEN: GRIEGOSIGNIFICADO: CORONA DE BELLEZANOMBRE: COMUNGENERO FEMENINO
Mirtha,F,521/59,
Miryam,F,USJ,ORIGEN: HEBREOSIGNIFICADO: VARIEDAD DE "MARIA", HIJA DE AMRAM Y JOKEBED HERMANA DE MOISES Y DE AARONNOMBRE: COMUNGENERO: FEMENINO.
Misael,M,854/74,
Mishcat,F,4/01,
Misky,A,ACOMP/OTRO 2/98,
Misopio,M,SANTORAL,MARTIR 13 DE JULIO
Missy,F,012-DGRC-2000,
Mistica,F,15/02,
Misty,F,012-DGRC-2000,
Mitch,M,012-DGRC-2000,
Mitchel,M,012-DGRC-2000,
Mitchell,M,012-DGRC-2000,
Mitricio,M,SANTORAL,
Mitridates,M,COMUN,
Mitsumi,F,11/04,
Mitzi,F,012-DGRC-2000,
Miwa,F,CIRC.05/2000,
Miya,F,012-DGRC-2000,
Miyen,A,ACOMP/OTRO-11/95,
Miyuki,F,2/00,
Moana,F,012-DGRC-2000,
Mocha,F,012-DGRC-2000,
Modesta,F,SANTORAL,VIRGEN 4 DE NOVIEMBRE
Modesto,M,901/78,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "MODESTUS": MODERADOHONRADO NOMBRE: COMUNGENERO: MASCULINOVARIACION DE GENERO: MODESTA
Modesty,F,012-DGRC-2000,
Modoaldo,M,SANTORAL,OBISPO 12 DE MAYO
Moesha,F,10/02,
Mohamed,M,826/73,ORIGEN: ARABESIGNIFICADO: VARIEDAD DE "MAHOMA"GENERO: MASCULINO
Mohammed,M,012-DGRC-2000,
Moira,F,454/56,ORIGEN: GRIEGOSIGNIFICADO: ERAN LOS ESPIRITUS DEL NACIMIENTODIVI NIDADES SINIESTRAS. LAS PRESENTA HESIODO COMO 3 HERMANAS: CLOTOLAQUISIS ATROPOGENERO: FEMENINO
Moises,M,COMUN,ORIGEN: EGIPCIOSIGNIFICADO: EL SALVADO DE LAS AGUAS, NACIO EN EGIPTO DE LA TRIBU DE LEVISU MADRE FUE YAKEBED, SU PADRE AMRAMENVIADO Y SIERVO DE DIOS, LEGISLADOR DE ISRAEL, INTERMEDIARIO DE LA LEY QUE RECIBE EN EL SINAI DE MANOS DE LOS ANGELESNOMBRE: COMUNGENERO: MASCULINO
Moke,M,012-DGRC-2000,
Molly,F,012-DGRC-2000,
Mommolo,M,SANTORAL,ABAD 8 DE AGOSTO
Mona,F,PCIA BS AS,
Monas,M,SANTORAL,SIGNIFICADO: VARIEDAD DE MONICA GENERO: FEMENINO
Moneguindis,M,SANTORAL,ANACORETA 2 DE JULIO
Moneta,M,SANTORAL,BEATO 5 DE DICIEMBRE
Monica,F,COMUN,ORIGEN: GRIEGOSIGNIFICADO: LA VIUDA, SOLA UNICA, MADRE DE SAN AGUSTIN NOMBRE: COMUNGENERO: FEMENINO
Monika,F,012-DGRC-2000,
Monique,F,012-DGRC-2000,
Monitor,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: EL QUE ACONSEJAGENERO: MASCULINO
Monon,M,SANTORAL,SIGNIFICADO: VARIEDAD DE MONICAGENERO: MASCULINOANACORETA, MARTIR FESTIVIDAD 18 DE OCTUBRE
Monroe,M,012-DGRC-2000,
Monserrat,A,ACOMP/OTRO-BS AS,
Montana,A,012-DGRC-2000 A/OTRO,
Montano,M,SANTORAL,MARTIR: 21 DE FEBRERO24 DE FEBRERO26 DE MARZO17 DE MAYO17 DE JU- NIO
Montgomery,M,012-DGRC-2000,
Montserrat,F,511/59,SIGNIFICADO: ADVOCACION CATALANA DE LA VIRGEN MARIA, QUE TOMA SU NOMBRE DEL MONASTERIO EDIFICADO EN UNA SERRANIA LLAMADA MONTSERRAT(MONTE EN FORMA DE SIERRA)
Monty,M,012-DGRC-2000,
Mora,F,851/74,
Morathi,M,012-DGRC-2000,
Mordecai,M,012-DGRC-2000,
Mordechai,M,14/99,
Mordejai,M,6/02,
Mordejay,M,3/99,
Morela,F,012-DGRC-2000,
Morella,F,1/00,
Morena,F,24/85,
Moreno,M,11/00,
Morey,M,012-DGRC-2000,
Morfeo,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: HIJO DE HIPNO (SUE¥O)GENERO: MASCULINO
Morgan,A,012-DGRC-2000,
Morgana,F,10/86,
Morgance,F,012-DGRC-2000,
Moria,F,24/92,
Moriah,A,012-DGRC-2000 A/OTRO,
Moritz,M,5/99,
Morna,F,012-DGRC-2000,
Moro,M,13/00,
Morosito,M,SANTORAL,MARTIR 11 DE ENERO
Moroti,A,ACOMP/OTRO-BS AS,
Morris,M,012-DGRC-2000,
Morrison,M,012-DGRC-2000,
Mort,M,012-DGRC-2000,
Mortimer,M,012-DGRC-2000,
Morton,M,012-DGRC-2000,
Morven,M,012-DGRC-2000,
Moses,M,012-DGRC-2000,
Moshe,M,13/95,
Moswen,M,012-DGRC-2000,
Mouna,F,012-DGRC-2000,
Moussia,F,12/02,
Moya,F,012-DGRC-2000,
Mucio,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: EL QUE SOPORTA EN SILENCIOGENERO: MASCULI NO
Muhammad,M,CIRC 1/99,
Mukasa,M,012-DGRC-2000,
Mummolino,M,SANTORAL,OBISPO 16 DE OCTUBRE
Mumolo,M,SANTORAL,ABAD 18 DE NOVIEMBRE
Muna,F,012-DGRC-2000,
Munay,A,ACOMP/OTRO. 11/99,
Muñay,A,ACOMP/OTRO-BS AS,
Munir,M,11/96,
Munira,F,1/93,ORIGEN: ARABESIGNIFICADO: LA QUE ES FUENTE DE LUZGENERO: FEMENINO
Murdoch,M,012-DGRC-2000,
Muredac,M,SANTORAL,OBISPO 12 DE AGOSTO
Muriel,F,897/78,ORIGEN IRLANDESSIGNIFICADO: BRILLANTE COMO EL MARGENERO: FEMENINO
Murphey,A,012-DGRC-2000 A/OTRO,
Murphy,A,012-DGRC-2000 A/OTRO,
Murray,M,012-DGRC-2000,
Mushka,F,7/01,
Musidora,F,012-DGRC-2000,
Muskaan,F,8./03,
Musono,M,SANTORAL,MARTIR 24 DE ENERO
Mussa,M,CIRC. 05/2000,
Mustafa,M,829/73,ORIGEN: TURCOSIGNIFICADO: EL ELEGIDOGENERO: MASCULINO
Mustiola,M,SANTORAL,MARTIR 3 DE JULIO
Muti,M,012-DGRC-2000,
Mychal,M,012-DGRC-2000,
Mylene,F,8/00,
Myles,M,012-DGRC-2000,
Myoren,A,ACOMP/OTRO 6/03,
Myra,F,012-DGRC-2000,
Myriam,F,520/59,
Myrna,F,851/74,ORIGEN: GRIEGOSIGNIFICADO: SUAVE COMO EL BUEN PERFUMENOMBRE: COMUN- GENERO: FEMENINO
Myron,M,012-DGRC-2000,
Myrtle,F,012-DGRC-2000,
Naaman,M,012-DGRC-2000,
Naara,F,34/89,
Naavah,F,012-DGRC-2000,
Nabil,M,6/94,
Nabila,F,16/89,
Nabor,M,SANTORAL,ORIGEN: HEBREOSIGNIFICADO: ESCOGER, PURIFICAR, LUZ DEL PROFETA, NOMBRE DE UNO DE LOS CABALLEROS DE LA MESA REDONDAGENERO: MASCULINO-
Nabucodonosor,M,COMUN,ORIGEN: CALDEOSIGNIFICADO: NOMBRE PROPIO DE DOS REYES:1) HIJO DE NABO POLASSAR, REY DEL REINO NEOBABILONICO;2)SE HABLA DE UN REY DE ASIRIA RE SIDENTE EN NINIVE QUE HABRIA VENCIDO A UN REY ARFAXAD, EL DIOS NEBO PRO TEGE MI REINADO. GENERO: MASCULINO
Nacira,F,7/04,
Nadav,M,012-DGRC-2000,
Nadia,F,612/63,ORIGEN: ARABESIGNIFICADO: DIMINUTIVO DEL NOMBRE RUSO "NADEZHNA": ES PERANZA, LA LLAMADA POR DIOSNOMBRE: COMUNDIMINUTIVOGENERO: FEMENI NO
Nadim,M,6/03,
Nadin,A,ACOMP/OTRO-BS AS,
Nadina,F,533/60,ORIGEN: FRANCESSIGNIFICADO: DEL FRANCES "NADINE": ESPERANZAGENERO: FEMENINO
Nadine,F,33/89,
Nadir,M,488/58,ORIGEN: ARABESIGNIFICADO: DEL ARABE "NAZIR": OPUESTO, USADO COMO NOM BRE DE PILA, AUNQUE POCO FRECUENTE EN LATINOAMERICAGENERO: MASCULINO-
Nadira,F,8/00,
Nador,M,SANTORAL,MARTIR  FESTIV.12 DE JULIO
Nadra,F,PCIA BS AS,
Nadyria,F,PCIA BS AS,
Naeem,M,012-DGRC-2000,
Nahair,F,4/01,
Nahele,M,012-DGRC-2000,
Nahia,F,19/99,
Nahiara,F,2/00,
Nahila,F,13/98,
Nahima,F,012-DGRC-2000,
Nahime,A,ACOMP/OTRO-BS AS,
Nahir,F,888/77,ORIGEN: ARABESIGNIFICADO: COMO EL ARROYO MANSOGENERO: FEMENINO
Nahue,F,PCIA BS AS,
Nahuel,M,490/58,ORIGEN: MAPUCHESIGFICADO: LEONGENERO: MASCULINO
Nahum,M,354/54,ORIGEN: HEBREOSIGNIFICADO: YAHVEH CONSUELOUNO DE LOS PROFETAS MENORES ORIGINARIO DE ELGAS ACTUO COMO PROFETA ENTRE 663 AL 612 A. C SU LIBRO REVELA UN VEHEMENTE DESEO DE LIBERTAD Y UNA ELEVADA INSPIRACION POETI CA, EL CONSOLADORGENERO: MASCULINO-
Naia,F,012-DGRC-2000,
Naiara,F,5/88,
Nailah,F,012-DGRC-2000,
Naillanka,F,...9/00,
Naim,M,2/93,ORIGEN: ARABESIGNIFICADO: FELIZ GENERO: MASCULINO
Naima,F,8/00,
Naimid,F,5/92,
Naiquen,F,1/93,
Nair,F,PCIA BS AS,
Naira,F,22/97,
Nairi,F,17/99,
Najat,F,21/01,
Naji,M,012-DGRC-2000,
Najul,M,17/99,
Nakita,F,012-DGRC-2000,
Nala,F,13/01,
Nalani,F,012-DGRC-2000,
Nale,A,ACOMP/OTRO 7/98,
Nalini,F,012-DGRC-2000,
Nallib,M,4/03,
Nallibe,F,8/03,
Namer,M,012-DGRC-2000,
Nami,F,012-DGRC-2000,
Namie,F,4/03,
Namir,A,ACOMP/OTRO...1/99,
Nan,F,012-DGRC-2000,
Nana,F,938/82,ORIGEN: GRIEGOSIGNIFICADO: LA QUE ES NI¥A Y JOVENGENERO: FEMENINO-
Nancy,F,902/78,ORIGEN: INGLESSIGNIFICADO: DIMINUTIVO DE NANHIPOCORISTICO DE ANNE O HANNAH (ANA)NOMBRE: COMUNDIMINUTIVOHIPOCORISTICOGENERO: FEME NINO
Nandor,M,521/59,
Nanfanion,M,SANTORAL,MARTIR FESTIV.4 DE JULIO
Nani,F,012-DGRC-2000,
Nanine,F,14/01,
Nantan,M,012-DGRC-2000,
Naoki,M,4/01,
Naoko,M,012-DGRC-2000,
Naomi,F,7/87,
Napea,F,012-DGRC-2000,
Napier,M,012-DGRC-2000,
Napoleon,M,USJ,ORIGEN: GRIEGOSIGNIFICADO: VARIANTE DE LAPO, HIPOCORISTICO TOSCANO DE IACOPO, ES DECIR JACOBO Y LEON, EL QUE VIENE DE LA NUEVA CIUDAD(NAPOLES) LEON DEL VALLENOMBRE: COMUNGENERO: MASCULINO.
Nara,F,PCIA BS AS,
Narayan,M,15/04,
Narcisa,F,222/51,
Narciso,M,COMUN,ORIGEN: GRIEGOSIGNIFICADO: PERSONAJE MITOLOGICO ENAMORADO DE SU PRO PIA BELLEZA Y MUERTO DE ANGUSTIA POR DESEARSE A SI MISMOFUE METAMORFO SEADO EN UNA FLOR, ADORMECEDOR, SOPOR, SUE¥O PROFUNDO, NOBLE ROMANO AL QUE SAN PABLO MANDA SALUDOSNOMBRE: COMUNGENERO: MASCULINOVARIACION
Narcissa,F,012-DGRC-2000,
Narela,F,25/92,
Narella,F,25/92,
Narelle,F,8/00,
Narmada,F,012-DGRC-2000,
Narno,M,SANTORAL,ORIGEN: LATINOSIGNIFICADO: EL QUE NACIO EN NARNIA (ITALIA) GENERO: MASCULINO
Narses,M,SANTORAL,ORIGEN: PERSASIGNIFICADO: LO QUE LLEVARON DOS SANTOS MARTIRES DE PER SIA GENERO: MASCULINO
Narumi,F,14/02,
Narzal,M,SANTORAL,MARTIR -17 DE JULIO
Nascha,F,012-DGRC-2000,
Naschel,A,ACOMP/OTRO.14/99,
Naseen,M,1/00,
Naser,M,1/03,
Nasha,A,ACOMP/OTRO 18/97,
Nasia,F,012-DGRC-2000,
Nasim,M,2/03,
Nasira,F,2/04,
Nasser,M,14/02,
Natacha,F,505/59,SIGNIFICADO: VARIANTE DE NATALNOMBRE: COMUNGENERO: FEMENINO
Natal,M,884/77,ORIGEN: LATINOSIGNIFICADO: DEL LATIN "NATALIS", DIA NATALICIOREFERI DO A LA NATIVIDAD DE JESUCRISTO, DERIVADO DE "NATALIO", NOMBRE DE PILA QUE SE DA A LOS NI¥OS NACIDOS EL 25 DE DICIEMBREGENERO: MASCULINO
Natala,F,012-DGRC-2000,
Natali,F,903/78,ORIGEN: VARIANTE DE NATALGENERO: FEMENINO
Natalia,F,COMUN,ORIGEN: LATINOSIGNIFICADO: VARIANTE DE "NATAL", QUE NACIO EN NAVIDA- DES SANTA NATALIA, MARTIR EN CORDOBA CON SU MARIDO SAN AURELIOSIGLO VI EN RUSIA: NATACHANATASHA, TRANSCRIPCION ESPA¥OLA NATALINOMBRE: COMUN- GENERO: MASCULINOVARIACION DE GENERO: NATALIO-
Natalie,F,16/97,
Natalin,F,PCIA BS AS,
Natalio,M,COMUN,
Nataly,F,2/90,
